"ClimateZone","level","from","to","N","Freq","cumsum Freq"
"Af","Class","deltaproteobacteria","saprospirae",4,0.0043525571273123,0.596300326441785
"Af","Class","gammaproteobacteria","saprospirae",4,0.0043525571273123,0.600652883569097
"Af","Class","actinobacteria","saprospirae",4,0.0043525571273123,0.605005440696409
"Af","Class","planctomycetia","saprospirae",4,0.0043525571273123,0.609357997823722
"Af","Class","acidobacteriia","pedosphaerae",4,0.0043525571273123,0.613710554951034
"Af","Class","pedosphaerae","solibacteres",4,0.0043525571273123,0.618063112078346
"Af","Class","alphaproteobacteria","sphingobacteriia",4,0.0043525571273123,0.622415669205658
"Af","Class","6","6",4,0.0043525571273123,0.626768226332971
"Af","Class","planctomycetia","solibacteres",4,0.0043525571273123,0.631120783460283
"Af","Class","betaproteobacteria","solibacteres",4,0.0043525571273123,0.635473340587595
"Af","Class","betaproteobacteria","gemmatimonadetes",4,0.0043525571273123,0.639825897714908
"Af","Class","ellin6529","gammaproteobacteria",4,0.0043525571273123,0.64417845484222
"Af","Class","gammaproteobacteria","gammaproteobacteria",4,0.0043525571273123,0.648531011969532
"Af","Class","actinobacteria","chloracidobacteria",4,0.0043525571273123,0.652883569096844
"Af","Class","6","8",3,0.00326441784548422,0.656147986942329
"Af","Class","8","betaproteobacteria",3,0.00326441784548422,0.659412404787813
"Af","Class","saprospirae","saprospirae",3,0.00326441784548422,0.662676822633297
"Af","Class","betaproteobacteria","cytophagia",3,0.00326441784548422,0.665941240478781
"Af","Class","betaproteobacteria","ellin6529",3,0.00326441784548422,0.669205658324266
"Af","Class","8","iii1",3,0.00326441784548422,0.67247007616975
"Af","Class","pedosphaerae","planctomycetia",3,0.00326441784548422,0.675734494015234
"Af","Class","12","prr",3,0.00326441784548422,0.678998911860718
"Af","Class","acidobacteriia","acidobacteriia",3,0.00326441784548422,0.682263329706202
"Af","Class","pedosphaerae","saprospirae",3,0.00326441784548422,0.685527747551687
"Af","Class","acidobacteriia","gammaproteobacteria",3,0.00326441784548422,0.688792165397171
"Af","Class","deltaproteobacteria","spartobacteria",3,0.00326441784548422,0.692056583242655
"Af","Class","spartobacteria","spartobacteria",3,0.00326441784548422,0.695321001088139
"Af","Class","betaproteobacteria","chloroplast",3,0.00326441784548422,0.698585418933623
"Af","Class","alphaproteobacteria","flavobacteriia",3,0.00326441784548422,0.701849836779108
"Af","Class","deltaproteobacteria","nitrospira",3,0.00326441784548422,0.705114254624592
"Af","Class","chloroplast","gemmatimonadetes",3,0.00326441784548422,0.708378672470076
"Af","Class","gemmatimonadetes","gemmatimonadetes",3,0.00326441784548422,0.71164309031556
"Af","Class","gammaproteobacteria","gemmatimonadetes",3,0.00326441784548422,0.714907508161045
"Af","Class","12","deltaproteobacteria",3,0.00326441784548422,0.718171926006529
"Af","Class","actinobacteria","nitrospira",3,0.00326441784548422,0.721436343852013
"Af","Class","actinobacteria","actinobacteria",3,0.00326441784548422,0.724700761697497
"Af","Class","bacilli","gemmatimonadetes",3,0.00326441784548422,0.727965179542982
"Af","Class","alphaproteobacteria","unassigned",3,0.00326441784548422,0.731229597388466
"Af","Class","actinobacteria","gammaproteobacteria",3,0.00326441784548422,0.73449401523395
"Af","Class","actinobacteria","planctomycetia",3,0.00326441784548422,0.737758433079434
"Af","Class","actinobacteria","solibacteres",2,0.00217627856365615,0.73993471164309
"Af","Class","8","alphaproteobacteria",2,0.00217627856365615,0.742110990206747
"Af","Class","flavobacteriia","saprospirae",2,0.00217627856365615,0.744287268770403
"Af","Class","chloroplast","deltaproteobacteria",2,0.00217627856365615,0.746463547334059
"Af","Class","acidimicrobiia","chloracidobacteria",2,0.00217627856365615,0.748639825897715
"Af","Class","saprospirae","thermoleophilia",2,0.00217627856365615,0.750816104461371
"Af","Class","8","actinobacteria",2,0.00217627856365615,0.752992383025027
"Af","Class","actinobacteria","sphingobacteriia",2,0.00217627856365615,0.755168661588683
"Af","Class","chloroplast","saprospirae",2,0.00217627856365615,0.75734494015234
"Af","Class","planctomycetia","planctomycetia",2,0.00217627856365615,0.759521218715996
"Af","Class","acidobacteriia","sphingobacteriia",2,0.00217627856365615,0.761697497279652
"Af","Class","acidobacteriia","bacilli",2,0.00217627856365615,0.763873775843308
"Af","Class","acidobacteriia","cytophagia",2,0.00217627856365615,0.766050054406964
"Af","Class","chloracidobacteria","solibacteres",2,0.00217627856365615,0.76822633297062
"Af","Class","betaproteobacteria","pedosphaerae",2,0.00217627856365615,0.770402611534276
"Af","Class","acidimicrobiia","deltaproteobacteria",2,0.00217627856365615,0.772578890097933
"Af","Class","c6","chloracidobacteria",2,0.00217627856365615,0.774755168661589
"Af","Class","c6","saprospirae",2,0.00217627856365615,0.776931447225245
"Af","Class","alphaproteobacteria","chloroplast",2,0.00217627856365615,0.779107725788901
"Af","Class","betaproteobacteria","flavobacteriia",2,0.00217627856365615,0.781284004352557
"Af","Class","nitrospira","planctomycetia",2,0.00217627856365615,0.783460282916213
"Af","Class","alphaproteobacteria","opitutae",2,0.00217627856365615,0.78563656147987
"Af","Class","chloracidobacteria","planctomycetia",2,0.00217627856365615,0.787812840043526
"Af","Class","deltaproteobacteria","thermoleophilia",2,0.00217627856365615,0.789989118607182
"Af","Class","opitutae","planctomycetia",2,0.00217627856365615,0.792165397170838
"Af","Class","opitutae","sphingobacteriia",2,0.00217627856365615,0.794341675734494
"Af","Class","deltaproteobacteria","sva0725",2,0.00217627856365615,0.79651795429815
"Af","Class","alphaproteobacteria","sva0725",2,0.00217627856365615,0.798694232861806
"Af","Class","gammaproteobacteria","pauc37f",2,0.00217627856365615,0.800870511425462
"Af","Class","cytophagia","gemmatimonadetes",2,0.00217627856365615,0.803046789989119
"Af","Class","chloracidobacteria","opitutae",2,0.00217627856365615,0.805223068552775
"Af","Class","gemmatimonadetes","planctomycetia",2,0.00217627856365615,0.807399347116431
"Af","Class","12","opitutae",2,0.00217627856365615,0.809575625680087
"Af","Class","12","pedosphaerae",2,0.00217627856365615,0.811751904243743
"Af","Class","alphaproteobacteria","tk10",2,0.00217627856365615,0.813928182807399
"Af","Class","solibacteres","spartobacteria",2,0.00217627856365615,0.816104461371056
"Af","Class","gammaproteobacteria","rb25",2,0.00217627856365615,0.818280739934712
"Af","Class","deltaproteobacteria","solibacteres",2,0.00217627856365615,0.820457018498368
"Af","Class","deltaproteobacteria","sphingobacteriia",2,0.00217627856365615,0.822633297062024
"Af","Class","betaproteobacteria","clostridia",2,0.00217627856365615,0.82480957562568
"Af","Class","bacilli","chloracidobacteria",2,0.00217627856365615,0.826985854189336
"Af","Class","solibacteres","solibacteres",2,0.00217627856365615,0.829162132752992
