"level","from","to","No of ClimateZones","ClimateZones"
"Genus","aeromicrobium","unassigned",11,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","labrys","unassigned",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","agrobacterium","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","afifella","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","nostocoida","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","nannocystis","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","janthinobacterium","unassigned",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","dactylosporangium","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","paenibacillus","unassigned",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","asticcacaulis","unassigned",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","hylemonella","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, ET"
"Genus","niabella","unassigned",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","alicyclobacillus","unassigned",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","conexibacter","unassigned",11,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","candidatus koribacter","rhodoplanes",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","planctomyces","planctomyces",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","flavisolibacter","kaistobacter",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","clostridium","geobacter",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Genus","candidatus solibacter","opitutus",11,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","candidatus solibacter","mycobacterium",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","candidatus koribacter","flavisolibacter",11,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Genus","agrobacterium","pseudomonas",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","agrobacterium","bacillus",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","a17","a17",11,"Af, Am, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","arthrobacter","nitrospira",11,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","kaistobacter","pilimelia",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dwb, Dwc"
"Genus","da101","kaistobacter",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","janthinobacterium","pseudomonas",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","pedobacter","rhodoplanes",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","da101","opitutus",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","edaphobacter","phenylobacterium",11,"Af, Am, Aw, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","phenylobacterium","rhodoplanes",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","agrobacterium","pseudonocardia",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","asticcacaulis","rhodoplanes",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","agrobacterium","mycobacterium",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","alicyclobacillus","bacillus",11,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","candidatus solibacter","planctomyces",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","bacillus","steroidobacter",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","luteimonas","steroidobacter",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","pseudonocardia","steroidobacter",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","devosia","pedobacter",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","devosia","sphingomonas",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","asticcacaulis","devosia",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","asticcacaulis","methylibium",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","cytophaga","nannocystis",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","clostridium","pseudomonas",11,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF, ET"
"Genus","caulobacter","gemmatimonas",11,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","janthinobacterium","kaistobacter",11,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","methylibium","niabella",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","asticcacaulis","phenylobacterium",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","pedobacter","salinibacterium",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","caulobacter","salinibacterium",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","opitutus","paucibacter",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Genus","methylibium","paucibacter",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Genus","nitrospira","paucibacter",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Genus","mycobacterium","steroidobacter",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","nannocystis","rhodoplanes",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","pilimelia","pseudonocardia",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwc"
"Genus","phenylobacterium","steroidobacter",11,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","luteolibacter","lysobacter",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Genus","arthrobacter","sphingomonas",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","niabella","rhodoplanes",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","arthrobacter","rhodoplanes",11,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","arthrobacter","niabella",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","da101","pseudonocardia",11,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","luteolibacter","luteolibacter",11,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Genus","da101","nannocystis",11,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","balneimonas","unassigned",11,"Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF, ET"
"Genus","bosea","mycobacterium",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Genus","bosea","pseudomonas",11,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Genus","burkholderia","unassigned",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfb, Dfc, Dwb"
"Genus","dokdonella","unassigned",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Genus","pedosphaera","unassigned",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","haliangium","unassigned",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Genus","smb53","unassigned",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Genus","dyadobacter","unassigned",10,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","candidatus xiphinematobacter","unassigned",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","mycoplana","unassigned",10,"Af, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","ellin506","unassigned",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","candidatus solibacter","da101",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","fimbriimonas","gemmata",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","candidatus solibacter","pedosphaera",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","planctomyces","rhodoplanes",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","gemmata","gemmata",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","da101","iamia",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","a17","fimbriimonas",10,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","gemmata","opitutus",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","gemmata","planctomyces",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","chthoniobacter","opitutus",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","geobacter","geobacter",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, ET"
"Genus","bacillus","da101",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","agrobacterium","pedobacter",10,"Af, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","aeromicrobium","pedobacter",10,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","candidatus koribacter","pirellula",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","bacillus","nitrospira",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Genus","kribbella","steroidobacter",10,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","candidatus koribacter","kaistobacter",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Genus","candidatus koribacter","edaphobacter",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF, ET"
"Genus","kaistobacter","nitrospira",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Genus","gemmata","mycobacterium",10,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dwb, Dwc, ET"
"Genus","candidatus solibacter","edaphobacter",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","kaistobacter","streptomyces",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dwb, Dwc"
"Genus","nitrospira","planctomyces",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","da101","pirellula",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","clostridium","paenibacillus",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","mycobacterium","rhodoplanes",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","nitrospira","streptomyces",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","fimbriimonas","fimbriimonas",10,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","phenylobacterium","pseudomonas",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","aeromicrobium","mycobacterium",10,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","adhaeribacter","flavobacterium",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","fimbriimonas","nostocoida",10,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","iamia","streptacidiphilus",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","iamia","mycobacterium",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","geobacter","mycobacterium",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF, ET"
"Genus","flavobacterium","pedomicrobium",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","agrobacterium","steroidobacter",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","haliangium","nannocystis",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Genus","bacillus","smb53",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Genus","mycobacterium","smb53",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Genus","arthrobacter","smb53",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc, EF"
"Genus","flavobacterium","rhodoplanes",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","agrobacterium","cytophaga",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","asticcacaulis","cytophaga",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","clostridium","luteolibacter",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Genus","caulobacter","pseudomonas",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","caulobacter","sphingomonas",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","janthinobacterium","mycobacterium",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","janthinobacterium","rhizobium",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","haliangium","rhodoplanes",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwb, Dwc"
"Genus","clostridium","hyphomicrobium",10,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","bacillus","clostridium",10,"Af, Am, BSk, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","kribbella","mycobacterium",10,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","methylibium","phenylobacterium",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","hylemonella","pseudomonas",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, ET"
"Genus","gemmatimonas","hylemonella",10,"Af, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, ET"
"Genus","adhaeribacter","hylemonella",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc"
"Genus","hylemonella","luteimonas",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, ET"
"Genus","arthrobacter","hylemonella",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc"
"Genus","cytophaga","phenylobacterium",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","flavobacterium","salinibacterium",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","candidatus solibacter","iamia",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","luteolibacter","paucibacter",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Genus","niabella","paucibacter",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Genus","da101","nitrospira",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","da101","paenibacillus",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","dactylosporangium","pilimelia",10,"Af, Am, Aw, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwc"
"Genus","pedobacter","planctomyces",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","mycobacterium","mycoplana",10,"Af, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","agrobacterium","lysobacter",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","gemmatimonas","sphingomonas",10,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","afifella","rhodoplanes",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","kaistobacter","luteimonas",10,"Af, Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dwc"
"Genus","flavobacterium","niabella",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","flavisolibacter","opitutus",10,"Af, Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","phenylobacterium","sphingomonas",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, EF"
"Genus","pseudonocardia","rhodoplanes",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","aeromicrobium","arthrobacter",10,"Af, Am, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","asticcacaulis","sphingomonas",10,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc, ET"
"Genus","agrobacterium","flavisolibacter",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","agrobacterium","rhizobium",10,"Af, Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc"
"Genus","luteolibacter","pseudomonas",10,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","asticcacaulis","mycobacterium",10,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","ellin506","mycobacterium",10,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","asticcacaulis","candidatus koribacter",10,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","candidatus koribacter","opitutus",10,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","iamia","rhizobium",10,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","flavobacterium","planctomyces",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","flavobacterium","geobacter",10,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Genus","nitrospira","nitrospira",10,"Af, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","bosea","unassigned",10,"Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","adhaeribacter","luteimonas",10,"Am, Aw, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Genus","bacillus","balneimonas",10,"Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Genus","bosea","salinibacterium",10,"Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF, ET"
"Genus","kaistobacter","lysobacter",10,"Am, Aw, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dwc, EF"
"Genus","balneimonas","corallococcus",10,"Am, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dwc, EF"
"Genus","gemmatimonas","nocardioides",10,"BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","arthrobacter","nocardioides",10,"BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","myxococcus","unassigned",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Genus","turneriella","unassigned",9,"Af, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, EF"
"Genus","prosthecobacter","unassigned",9,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, ET"
"Genus","rickettsiella","unassigned",9,"Af, Am, Aw, Cfb, Csa, Dfb, Dfc, Dwb, Dwc"
"Genus","achromobacter","unassigned",9,"Af, Am, BSk, Cfa, Cfb, Csa, Dfa, Dfb, Dwc"
"Genus","cohnella","unassigned",9,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","aquicella","unassigned",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","da101","edaphobacter",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","bacillus","pseudonocardia",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc"
"Genus","flavisolibacter","nitrospira",9,"Af, Am, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwc"
"Genus","gemmata","pirellula",9,"Af, Am, Aw, Cfa, Cfb, Dfa, Dfb, Dfc, Dwc"
"Genus","candidatus koribacter","planctomyces",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, ET"
"Genus","candidatus solibacter","flavisolibacter",9,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Genus","da101","planctomyces",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Genus","candidatus solibacter","geobacter",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfc, ET"
"Genus","chthoniobacter","phenylobacterium",9,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, ET"
"Genus","candidatus xiphinematobacter","rhodoplanes",9,"Af, Am, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","arthrobacter","flavisolibacter",9,"Af, Am, BSk, Cfa, Cfb, Csb, Dfb, Dfc, Dwc"
"Genus","luteolibacter","prosthecobacter",9,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, ET"
"Genus","da101","flavisolibacter",9,"Af, Am, Cfa, Cfb, Csb, Dfb, Dfc, Dwb, Dwc"
"Genus","labrys","pilimelia",9,"Af, Am, Cfa, Cfb, Dfa, Dfb, Dfc, Dwb, Dwc"
"Genus","bacillus","cohnella",9,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, Dwb"
"Genus","pedobacter","pseudomonas",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwc, EF"
"Genus","alicyclobacillus","streptacidiphilus",9,"Af, BSk, Cfa, Cfb, Csa, Csb, Dfa, Dfc, Dwc"
"Genus","myxococcus","opitutus",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Genus","flavisolibacter","myxococcus",9,"Af, Cfa, Cfb, Csb, Dfa, Dfb, Dfc, Dwb, EF"
"Genus","candidatus koribacter","haliangium",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Genus","pirellula","planctomyces",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dfc"
"Genus","nitrospira","pseudonocardia",9,"Af, Am, BSk, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Genus","candidatus solibacter","nitrospira",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Genus","gemmata","nitrospira",9,"Af, Am, Aw, BSk, Cfa, Cfb, Dfa, Dfb, Dwc"
"Genus","candidatus koribacter","nitrospira",9,"Af, Am, Aw, Cfa, Cfb, Csb, Dfa, Dfb, Dwc"
"Genus","methylibium","prosthecobacter",9,"Af, Cfa, Cfb, Csa, Csb, Dfa, Dfb, Dfc, ET"
